time (sec),totalWeight (g),partWeight (g),screwPosition (mm),injectionPressure (MPa),injectionSpeed (mm/sec)
0,0,0.0956296,260,0,0
5.71E-05,0,0.0956296,68,0.00420547,0.0455904
0.000119811,0,0.0956296,68,0.00422441,0.0480949
0.000188845,0,0.0956296,68,0.00425807,0.0508494
0.000264782,0,0.0956296,68,0.0042923,0.0538789
0.000348313,0,0.0956296,68,0.00433465,0.0572109
0.000440197,0,0.0956296,68,0.00439341,0.0608754
0.00054127,0,0.0956296,68,0.00447178,0.0649056
0.000652449,0,0.0956296,68,0.00457301,0.0693379
0.000774747,0,0.0956296,68,0.00469932,0.0742122
0.000909275,0,0.0956296,67.9999,0.00485307,0.0795726
0.00105725,0,0.0956296,67.9999,0.00503382,0.0854674
0.00122003,0,0.0956296,67.9999,0.00524378,0.0919497
0.00139909,0,0.0956296,67.9999,0.00551138,0.0990777
0.00159605,0,0.0956296,67.9999,0.00583625,0.106916
0.00181271,0,0.0956296,67.9999,0.00620525,0.115534
0.00205103,0,0.0956296,67.9998,0.00663604,0.125009
0.00231319,0,0.0956296,67.9998,0.0071455,0.135427
0.00260156,0,0.0956296,67.9998,0.00774683,0.146881
0.00291877,0,0.0956296,67.9997,0.00847305,0.159472
0.0032677,0,0.0956296,67.9997,0.00933567,0.173313
0.00365152,0,0.0956296,67.9996,0.0103665,0.188527
0.00407373,0,0.0956296,67.9995,0.0115978,0.205249
0.00453815,0,0.0956296,67.9994,0.0130658,0.223627
0.00504902,0,0.0956296,67.9993,0.014801,0.243823
0.00561097,0,0.0956296,67.9992,0.0168705,0.266232
0.00622913,0,0.0956296,67.999,0.019268,0.293592
0.00690909,0,0.0956296,67.9988,0.0221439,0.326951
0.00765705,0,0.0956296,67.9986,0.0256858,0.367575
0.00847981,0,0.0956296,67.9983,0.030053,0.416987
0.00938485,0,0.0956296,67.9979,0.0354809,0.477011
0.0103804,0,0.0956296,67.9974,0.0422568,0.549837
0.0114755,0,0.0956296,67.9968,0.0507871,0.638078
0.0126801,0,0.0956296,67.996,0.0615678,0.744844
0.0140051,0,0.0956296,67.995,0.0752277,0.873824
0.0154627,0,0.0956296,67.9938,0.0925473,1.02937
0.017066,0,0.0956296,67.9921,0.114492,1.21657
0.0188297,0,0.0956296,67.99,0.142238,1.44137
0.0207697,0,0.0956296,67.9872,0.177189,1.7106
0.0229037,0,0.0956296,67.9835,0.220978,2.03202
0.0252511,0,0.0956296,67.9788,0.27544,2.41436
0.0278333,0,0.0956296,67.9725,0.342551,2.86714
0.0306737,0,0.0956296,67.9644,0.424278,3.40053
0.0337981,0,0.0956296,67.9538,0.522637,4.02495
0.037235,0,0.0956296,67.9399,0.639533,4.75039
0.0410155,0,0.0956296,67.922,0.776456,5.58556
0.0447961,0,0.0956296,67.9009,0.916461,6.45271
