time (sec),totalWeight (g),partWeight (g),screwPosition (mm),injectionPressure (MPa),injectionSpeed (mm/sec)
0,0,0.0956296,260,0,0
4.58E-05,0,0.0956296,68,0.00270211,0.0365983
9.62E-05,0,0.0956296,68,0.00267897,0.0386092
0.000151564,0,0.0956296,68,0.00266755,0.0408211
0.00021251,0,0.0956296,68,0.00266556,0.0432538
0.00027955,0,0.0956296,68,0.0026788,0.0459294
0.000353295,0,0.0956296,68,0.00271003,0.0488722
0.000434414,0,0.0956296,68,0.0027604,0.0521088
0.000523645,0,0.0956296,68,0.00282826,0.0556684
0.000621799,0,0.0956296,68,0.00290962,0.0595833
0.000729768,0,0.0956296,68,0.00300072,0.0638887
0.000848535,0,0.0956296,68,0.00311366,0.0686236
0.000979178,0,0.0956296,68,0.00324621,0.0738307
0.00112289,0,0.0956296,67.9999,0.00339611,0.079557
0.00128096,0,0.0956296,67.9999,0.00357075,0.085854
0.00145485,0,0.0956296,67.9999,0.00377583,0.0927784
0.00164612,0,0.0956296,67.9999,0.00402421,0.100392
0.00185653,0,0.0956296,67.9999,0.00432057,0.108764
0.00208797,0,0.0956296,67.9998,0.00467951,0.11797
0.00234255,0,0.0956296,67.9998,0.00510583,0.128091
0.0026226,0,0.0956296,67.9998,0.00561528,0.139217
0.00293065,0,0.0956296,67.9997,0.00622405,0.15145
0.0032695,0,0.0956296,67.9997,0.00694027,0.164897
0.00364224,0,0.0956296,67.9996,0.00780166,0.179678
0.00405226,0,0.0956296,67.9996,0.0088282,0.195925
0.00450327,0,0.0956296,67.9995,0.0100399,0.213781
0.00499939,0,0.0956296,67.9994,0.0114781,0.233404
0.00554512,0,0.0956296,67.9992,0.0130807,0.254966
0.00614542,0,0.0956296,67.9991,0.0150079,0.281239
0.00680575,0,0.0956296,67.9989,0.0173209,0.313221
0.00753212,0,0.0956296,67.9987,0.0201226,0.352111
0.00833112,0,0.0956296,67.9984,0.023554,0.399353
0.00921002,0,0.0956296,67.998,0.0277975,0.456678
0.0101768,0,0.0956296,67.9976,0.0330804,0.526162
0.0112403,0,0.0956296,67.997,0.0396879,0.610286
0.0124101,0,0.0956296,67.9963,0.0479884,0.712003
0.0136969,0,0.0956296,67.9954,0.0584259,0.834821
0.0151124,0,0.0956296,67.9942,0.0715505,0.982879
0.0166694,0,0.0956296,67.9927,0.0880221,1.16104
0.0183821,0,0.0956296,67.9907,0.108624,1.37497
0.0202661,0,0.0956296,67.9881,0.134263,1.63122
0.0223385,0,0.0956296,67.9847,0.165961,1.93726
0.0246182,0,0.0956296,67.9803,0.204816,2.3015
0.0271258,0,0.0956296,67.9745,0.251945,2.73323
0.0298842,0,0.0956296,67.967,0.308394,3.24243
0.0329184,0,0.0956296,67.9572,0.375541,3.83944
0.036256,0,0.0956296,67.9443,0.454275,4.53443
0.0399274,0,0.0956296,67.9277,0.546042,5.33655
0.0435988,0,0.0956296,67.9081,0.639317,6.17186
0.0472702,0,0.0956296,67.8855,0.732348,7.02975
0.0509415,0,0.0956296,67.8596,0.824216,7.89988
0.0538787,0,0.0956296,67.8364,0.892054,8.59039
0.057192,0,0.0956296,67.808,0.965945,9.3222
0.0595417,0,0.0956296,67.7861,1.01171,9.8125
0.0618914,0,0.0956296,67.763,1.05324,10.2803
0.0642411,0,0.0956296,67.7389,1.09365,10.7266
0.0661208,0,0.0956296,67.7187,1.12719,11.0688
0.0680006,0,0.0956296,67.6979,1.16225,11.3984
0.0698803,0,0.0956296,67.6765,1.2012,11.7158
0.0717601,0,0.0956296,67.6544,1.24309,12.0215
0.0736398,0,0.0956296,67.6318,1.2879,12.316
0.0755196,0,0.0956296,67.6087,1.33414,12.5996
0.0764595,0,0.0956296,67.5969,1.35717,12.7374
0.0783392,0,0.0956296,67.5729,1.40743,13.0054
0.079749,0,0.0956296,67.5546,1.44616,13.1999
0.0811588,0,0.0956296,67.536,1.48677,13.389
0.0820987,0,0.0956296,67.5234,1.51471,13.5121
0.0839785,0,0.0956296,67.498,1.57455,13.7515
0.0849183,0,0.0956296,67.4851,1.60481,13.8679
0.0858582,0,0.0956296,67.472,1.636,13.9821
0.087738,0,0.0956296,67.4457,1.70204,14.2042
0.0886779,0,0.0956296,67.4324,1.7352,14.3121
0.0905576,0,0.0956296,67.4055,1.80493,14.522
0.0914975,0,0.0956296,67.3918,1.83887,14.624
0.0933772,0,0.0956296,67.3643,1.90808,14.8224
0.095257,0,0.0956296,67.3365,1.97677,15.0135
0.0971367,0,0.0956296,67.3083,2.04474,15.1975
0.0986405,0,0.0956296,67.2854,2.0971,15.3398
0.100144,0,0.0956296,67.2623,2.14745,15.4779
0.101648,0,0.0956296,67.2391,2.19666,15.6119
0.103152,0,0.0956296,67.2156,2.24547,15.742
0.104656,0,0.0956296,67.1919,2.29221,15.8681
0.10616,0,0.0956296,67.1681,2.33832,15.9906
0.107663,0,0.0956296,67.144,2.38401,16.1094
0.109167,0,0.0956296,67.1198,2.42847,16.2247
0.110671,0,0.0956296,67.0954,2.47289,16.3365
0.112175,0,0.0956296,67.0708,2.51695,16.4451
0.113679,0,0.0956296,67.0461,2.56049,16.5504
0.115182,0,0.0956296,67.0212,2.60441,16.6527
0.116686,0,0.0956296,66.9962,2.64795,16.7519
0.11819,0,0.0956296,66.971,2.69229,16.8481
0.119694,0,0.0956296,66.9456,2.73709,16.9415
0.121197,0,0.0956296,66.9201,2.78262,17.0321
0.122701,0,0.0956296,66.8945,2.82782,17.1201
0.124205,0,0.0956296,66.8688,2.87375,17.2054
0.125709,0,0.0956296,66.8429,2.92071,17.2882
0.127213,0,0.0956296,66.8169,2.96773,17.3686
0.128716,0,0.0956296,66.7908,3.01468,17.4466
0.13022,0,0.0956296,66.7646,3.06225,17.5222
0.131724,0,0.0956296,66.7382,3.10969,17.5956
0.133228,0,0.0956296,66.7118,3.15689,17.6669
0.13398,0,0.0956296,66.6985,3.18051,17.7017
0.135484,0,0.0956296,66.6718,3.22894,17.7698
0.136988,0,0.0956296,66.6451,3.27777,17.8359
0.138491,0,0.0956296,66.6183,3.32764,17.9
0.139995,0,0.0956296,66.5914,3.37821,17.9623
0.141123,0,0.0956296,66.5711,3.41614,18.0077
0.142251,0,0.0956296,66.5508,3.45445,18.0522
0.143379,0,0.0956296,66.5305,3.49376,18.0956
0.14413,0,0.0956296,66.5169,3.52016,18.124
0.145634,0,0.0956296,66.4896,3.57411,18.1796
0.146386,0,0.0956296,66.4759,3.6015,18.2068
