time (sec),totalWeight (g),partWeight (g),screwPosition (mm),injectionPressure (MPa),injectionSpeed (mm/sec)
0,0,0.0956296,260,0,0
3.45E-05,0,0.0956296,68,0.00310665,0.0276021
7.25E-05,0,0.0956296,68,0.00308686,0.0291191
0.000114282,0,0.0956296,68,0.00305363,0.0307877
0.000160237,0,0.0956296,68,0.00300652,0.032623
0.000210787,0,0.0956296,68,0.00296763,0.0346416
0.000266392,0,0.0956296,68,0.0029319,0.0368618
0.000327558,0,0.0956296,68,0.00290132,0.0393038
0.00039484,0,0.0956296,68,0.00287938,0.0419896
0.000468851,0,0.0956296,68,0.00287044,0.0449436
0.000550262,0,0.0956296,68,0.00288193,0.0481925
0.000639815,0,0.0956296,68,0.00291504,0.0517656
0.000738322,0,0.0956296,68,0.00298177,0.0556953
0.000846681,0,0.0956296,68,0.00308438,0.0600171
0.000965876,0,0.0956296,68,0.0032366,0.06477
0.00109699,0,0.0956296,67.9999,0.00344468,0.0699969
0.00124122,0,0.0956296,67.9999,0.00371344,0.0757449
0.00139986,0,0.0956296,67.9999,0.004058,0.0820658
0.00157437,0,0.0956296,67.9999,0.00448985,0.0890165
0.00176634,0,0.0956296,67.9999,0.00502038,0.0966594
0.0019775,0,0.0956296,67.9999,0.00568217,0.105063
0.00220978,0,0.0956296,67.9999,0.00645215,0.114303
0.00246528,0,0.0956296,67.9998,0.00713684,0.124463
0.00274633,0,0.0956296,67.9998,0.00791301,0.135632
0.00305549,0,0.0956296,67.9997,0.00886755,0.14791
0.00339557,0,0.0956296,67.9997,0.0101319,0.161408
0.00376965,0,0.0956296,67.9996,0.0115932,0.176245
0.00418115,0,0.0956296,67.9996,0.0132722,0.192553
0.00463379,0,0.0956296,67.9995,0.0152333,0.210477
0.00513169,0,0.0956296,67.9994,0.0175003,0.230173
0.00567939,0,0.0956296,67.9992,0.0201951,0.252387
0.00628185,0,0.0956296,67.9991,0.0235238,0.279396
0.00694456,0,0.0956296,67.9989,0.0276304,0.312209
0.00767355,0,0.0956296,67.9987,0.0327091,0.352036
0.00847543,0,0.0956296,67.9984,0.0391045,0.400337
0.0093575,0,0.0956296,67.998,0.0476859,0.45886
0.0103278,0,0.0956296,67.9976,0.0587807,0.529701
0.0113951,0,0.0956296,67.997,0.0730708,0.615361
0.0125691,0,0.0956296,67.9963,0.0903386,0.71882
0.0138605,0,0.0956296,67.9954,0.107503,0.843609
0.0152811,0,0.0956296,67.9942,0.131276,0.993898
0.0168438,0,0.0956296,67.9926,0.163699,1.17458
0.0185627,0,0.0956296,67.9906,0.206154,1.39135
0.0204535,0,0.0956296,67.988,0.260817,1.6508
0.0225333,0,0.0956296,67.9845,0.330999,1.96042
0.0248212,0,0.0956296,67.9801,0.421084,2.32864
0.0273378,0,0.0956296,67.9742,0.536533,2.76477
0.0301061,0,0.0956296,67.9665,0.683981,3.27877
0.0331513,0,0.0956296,67.9566,0.871343,3.88096
0.0365009,0,0.0956296,67.9436,1.10802,4.58142
0.0401856,0,0.0956296,67.9267,1.40276,5.38918
0.0442387,0,0.0956296,67.9048,1.76552,6.31102
0.0486971,0,0.0956296,67.8767,2.20652,7.34988
0.0536013,0,0.0956296,67.8407,2.73345,8.50293
0.0585055,0,0.0956296,67.799,3.27866,9.57758
0.0634097,0,0.0956296,67.752,3.82135,10.5518
0.0688998,0,0.0956296,67.6941,4.41116,11.5348
0.0734705,0,0.0956296,67.6413,4.85916,12.2746
0.0759815,0,0.0956296,67.6105,5.06844,12.6531
0.0779902,0,0.0956296,67.5851,5.20838,12.9425
0.079999,0,0.0956296,67.5591,5.32462,13.2204
0.0820078,0,0.0956296,67.5325,5.42119,13.4875
0.0828113,0,0.0956296,67.5217,5.45061,13.5913
0.0836148,0,0.0956296,67.5108,5.47483,13.6935
0.0852218,0,0.0956296,67.4888,5.52435,13.893
0.0860253,0,0.0956296,67.4776,5.54744,13.9903
0.0868288,0,0.0956296,67.4664,5.56945,14.0862
0.0884359,0,0.0956296,67.4437,5.61862,14.2732
0.0892394,0,0.0956296,67.4323,5.64341,14.3645
0.0908464,0,0.0956296,67.4092,5.69941,14.5428
0.0924534,0,0.0956296,67.3858,5.76088,14.7154
0.0932569,0,0.0956296,67.374,5.79276,14.7997
0.0948639,0,0.0956296,67.3502,5.86467,14.9642
0.096471,0,0.0956296,67.3262,5.94441,15.1235
0.098078,0,0.0956296,67.3019,6.03154,15.2778
0.099685,0,0.0956296,67.2773,6.12536,15.4272
0.101292,0,0.0956296,67.2525,6.22541,15.5718
0.102899,0,0.0956296,67.2275,6.33187,15.7119
0.104506,0,0.0956296,67.2022,6.44424,15.8475
0.106113,0,0.0956296,67.1768,6.55971,15.9789
0.10772,0,0.0956296,67.1511,6.68038,16.1061
0.109327,0,0.0956296,67.1252,6.80608,16.2293
0.110934,0,0.0956296,67.0991,6.93301,16.3486
0.112541,0,0.0956296,67.0729,7.06364,16.4641
0.114148,0,0.0956296,67.0464,7.19871,16.5759
0.115755,0,0.0956296,67.0198,7.33351,16.6843
0.117362,0,0.0956296,66.9929,7.46819,16.7891
0.118969,0,0.0956296,66.966,7.61518,16.8907
0.120576,0,0.0956296,66.9388,7.7573,16.9891
0.122183,0,0.0956296,66.9115,7.89608,17.0843
0.12379,0,0.0956296,66.8841,8.03567,17.1766
0.125397,0,0.0956296,66.8565,8.17486,17.2659
0.127004,0,0.0956296,66.8287,8.31486,17.3524
0.128611,0,0.0956296,66.8008,8.4535,17.4361
0.130218,0,0.0956296,66.7728,8.5916,17.5172
0.131825,0,0.0956296,66.7447,8.72871,17.5958
0.133432,0,0.0956296,66.7164,8.867,17.6718
0.135039,0,0.0956296,66.688,9.00324,17.7455
0.136646,0,0.0956296,66.6595,9.13881,17.8168
0.138253,0,0.0956296,66.6308,9.27582,17.8859
0.13986,0,0.0956296,66.6021,9.41023,17.9527
0.141467,0,0.0956296,66.5732,9.54378,18.0175
0.142271,0,0.0956296,66.5588,9.61005,18.0491
0.143878,0,0.0956296,66.5298,9.74211,18.1108
0.144681,0,0.0956296,66.5152,9.8074,18.1409
0.145485,0,0.0956296,66.5006,9.87311,18.1706
0.14669,0,0.0956296,66.4787,9.97229,18.2142
0.147896,0,0.0956296,66.4568,10.0727,18.2567
0.148699,0,0.0956296,66.4421,10.1404,18.2845
0.150306,0,0.0956296,66.4127,10.2775,18.3388
0.151511,0,0.0956296,66.3906,10.3814,18.3783
0.153118,0,0.0956296,66.3611,10.5211,18.4296
0.154725,0,0.0956296,66.3315,10.6615,18.4793
0.156332,0,0.0956296,66.3018,10.8026,18.5274
0.157939,0,0.0956296,66.272,10.944,18.574
0.159546,0,0.0956296,66.2422,11.0856,18.6191
0.161153,0,0.0956296,66.2122,11.2272,18.6628
0.16276,0,0.0956296,66.1822,11.3686,18.7051
0.164367,0,0.0956296,66.1522,11.5097,18.7461
0.165974,0,0.0956296,66.1221,11.6505,18.7857
0.167581,0,0.0956296,66.0919,11.7904,18.8241
0.169188,0,0.0956296,66.0616,11.9299,18.8613
0.170796,0,0.0956296,66.0313,12.0688,18.8974
0.172403,0,0.0956296,66.0009,12.2078,18.9322
0.17401,0,0.0956296,65.9705,12.3435,18.966
0.175617,0,0.0956296,65.94,12.4905,18.9987
0.177224,0,0.0956296,65.9095,12.6284,19.0304
0.178429,0,0.0956296,65.8866,12.7273,19.0535
0.180036,0,0.0956296,65.8559,12.8616,19.0834
0.181643,0,0.0956296,65.8253,12.9975,19.1124
0.18325,0,0.0956296,65.7946,13.1333,19.1405
0.184857,0,0.0956296,65.7638,13.2684,19.1677
0.186464,0,0.0956296,65.733,13.4035,19.194
0.188071,0,0.0956296,65.7022,13.5384,19.2195
0.189678,0,0.0956296,65.6713,13.6722,19.2442
0.191285,0,0.0956296,65.6403,13.8055,19.2681
0.19249,0,0.0956296,65.6171,13.9054,19.2855
0.194097,0,0.0956296,65.5861,14.0379,19.3081
0.194901,0,0.0956296,65.5706,14.1037,19.3192
0.196508,0,0.0956296,65.5396,14.2355,19.3407
0.197311,0,0.0956296,65.524,14.3013,19.3512
0.198517,0,0.0956296,65.5007,14.4001,19.3667
0.19932,0,0.0956296,65.4851,14.4665,19.3768
0.200525,0,0.0956296,65.4618,14.5674,19.3916
0.201731,0,0.0956296,65.4384,14.6698,19.4061
0.202936,0,0.0956296,65.415,14.7733,19.4203
0.204141,0,0.0956296,65.3916,14.8777,19.4341
0.205748,0,0.0956296,65.3604,15.0179,19.452
0.207355,0,0.0956296,65.3291,15.1591,19.4693
0.20856,0,0.0956296,65.3057,15.2656,19.4819
0.210167,0,0.0956296,65.2744,15.4086,19.4983
0.211774,0,0.0956296,65.243,15.552,19.5142
0.213381,0,0.0956296,65.2117,15.6954,19.5296
0.214989,0,0.0956296,65.1803,15.8391,19.5445
0.216596,0,0.0956296,65.1489,15.982,19.5589
0.218203,0,0.0956296,65.1174,16.1242,19.5728
0.21981,0,0.0956296,65.086,16.266,19.5863
0.221015,0,0.0956296,65.0624,16.3721,19.5962
0.222622,0,0.0956296,65.0309,16.5131,19.609
0.224229,0,0.0956296,64.9994,16.6532,19.6213
0.225836,0,0.0956296,64.9678,16.7903,19.6333
0.227443,0,0.0956296,64.9363,16.9392,19.6449
0.228729,0,0.0956296,64.911,17.0498,19.6539
0.230014,0,0.0956296,64.8858,17.1573,19.6627
0.2313,0,0.0956296,64.8605,17.2652,19.6713
0.232585,0,0.0956296,64.8352,17.3735,19.6796
0.233871,0,0.0956296,64.8099,17.4815,19.6877
0.235157,0,0.0956296,64.7846,17.5892,19.6957
0.236442,0,0.0956296,64.7593,17.696,19.7034
0.237728,0,0.0956296,64.7339,17.8017,19.7109
0.239013,0,0.0956296,64.7086,17.9067,19.7183
0.240299,0,0.0956296,64.6832,18.0116,19.7254
0.241585,0,0.0956296,64.6579,18.1157,19.7324
0.242227,0,0.0956296,64.6452,18.1673,19.7358
0.243513,0,0.0956296,64.6198,18.2706,19.7425
0.244799,0,0.0956296,64.5945,18.3735,19.7491
0.246084,0,0.0956296,64.5691,18.476,19.7554
0.246727,0,0.0956296,64.5564,18.5271,19.7585
0.247691,0,0.0956296,64.5373,18.6033,19.7632
