time (sec),totalWeight (g),partWeight (g),screwPosition (mm),injectionPressure (MPa),injectionSpeed (mm/sec)
0,0,0.0956296,260,0,0
4.58E-05,0,0.0956296,68,0.00311236,0.0365983
9.62E-05,0,0.0956296,68,0.00311434,0.0386092
0.000151564,0,0.0956296,68,0.0031254,0.0408211
0.00021251,0,0.0956296,68,0.00314487,0.0432538
0.00027955,0,0.0956296,68,0.0031748,0.0459294
0.000353295,0,0.0956296,68,0.00321812,0.0488722
0.000434414,0,0.0956296,68,0.00327831,0.0521088
0.000523645,0,0.0956296,68,0.00335864,0.0556684
0.000621799,0,0.0956296,68,0.00346235,0.0595833
0.000729768,0,0.0956296,68,0.00357806,0.0638887
0.000848535,0,0.0956296,68,0.00372851,0.0686236
0.000979178,0,0.0956296,68,0.00390472,0.0738307
0.00112289,0,0.0956296,67.9999,0.00410125,0.079557
0.00128096,0,0.0956296,67.9999,0.00433606,0.085854
0.00145485,0,0.0956296,67.9999,0.00461009,0.0927784
0.00164612,0,0.0956296,67.9999,0.00493166,0.100392
0.00185653,0,0.0956296,67.9999,0.00531594,0.108764
0.00208797,0,0.0956296,67.9998,0.00577147,0.11797
0.00234255,0,0.0956296,67.9998,0.00634441,0.128091
0.0026226,0,0.0956296,67.9998,0.00703843,0.139217
0.00293065,0,0.0956296,67.9997,0.00786854,0.15145
0.0032695,0,0.0956296,67.9997,0.00884503,0.164897
0.00364224,0,0.0956296,67.9996,0.00997636,0.179678
0.00405226,0,0.0956296,67.9996,0.0112921,0.195925
0.00450327,0,0.0956296,67.9995,0.0128541,0.213781
0.00499939,0,0.0956296,67.9994,0.0147228,0.233404
0.00554512,0,0.0956296,67.9992,0.0169404,0.254966
0.00614542,0,0.0956296,67.9991,0.0196451,0.281239
0.00680575,0,0.0956296,67.9989,0.0229683,0.313221
0.00753212,0,0.0956296,67.9987,0.0270673,0.352111
0.00833112,0,0.0956296,67.9984,0.0316671,0.399353
0.00921002,0,0.0956296,67.998,0.0376082,0.456678
0.0101768,0,0.0956296,67.9976,0.0451469,0.526162
0.0112403,0,0.0956296,67.997,0.0546316,0.610286
0.0124101,0,0.0956296,67.9963,0.0666405,0.712003
0.0136969,0,0.0956296,67.9954,0.0818989,0.834821
0.0151124,0,0.0956296,67.9942,0.101347,0.982879
0.0166694,0,0.0956296,67.9927,0.126159,1.16104
0.0183821,0,0.0956296,67.9907,0.157809,1.37497
0.0202661,0,0.0956296,67.9881,0.198124,1.63122
0.0223385,0,0.0956296,67.9847,0.249327,1.93726
0.0246182,0,0.0956296,67.9803,0.314059,2.3015
0.0271258,0,0.0956296,67.9745,0.395382,2.73323
0.0298842,0,0.0956296,67.967,0.496705,3.24243
0.0329184,0,0.0956296,67.9572,0.621591,3.83944
0.036256,0,0.0956296,67.9443,0.773642,4.53443
0.0399274,0,0.0956296,67.9277,0.955682,5.33655
0.0439659,0,0.0956296,67.9062,1.17004,6.25276
0.0480044,0,0.0956296,67.8809,1.39104,7.19558
0.052043,0,0.0956296,67.8518,1.61295,8.15136
0.0573052,0,0.0956296,67.8089,1.9041,9.33558
0.0598899,0,0.0956296,67.7848,2.02284,9.87299
0.0624745,0,0.0956296,67.7593,2.12302,10.3833
0.0645423,0,0.0956296,67.7378,2.188,10.773
0.06661,0,0.0956296,67.7156,2.24262,11.1468
0.0686777,0,0.0956296,67.6925,2.29066,11.5056
0.0707454,0,0.0956296,67.6687,2.33934,11.8498
0.0728132,0,0.0956296,67.6442,2.38745,12.18
0.0748809,0,0.0956296,67.619,2.4395,12.4969
0.0769486,0,0.0956296,67.5932,2.49625,12.8009
0.0784994,0,0.0956296,67.5733,2.54149,13.0208
