time (sec),totalWeight (g),partWeight (g),screwPosition (mm),injectionPressure (MPa),injectionSpeed (mm/sec)
0,0,0.0956296,260,0,0
3.90E-05,0,0.0956296,68,0.00208115,0.031201
8.20E-05,0,0.0956296,68,0.0020827,0.0329156
0.000129195,0,0.0956296,68,0.00209184,0.0348016
0.000181146,0,0.0956296,68,0.00210726,0.0368759
0.000238292,0,0.0956296,68,0.00213043,0.0391574
0.000301153,0,0.0956296,68,0.00216077,0.0416667
0.0003703,0,0.0956296,68,0.00220117,0.0444267
0.000446361,0,0.0956296,68,0.00225285,0.0474621
0.000530029,0,0.0956296,68,0.00231755,0.0508006
0.000622063,0,0.0956296,68,0.00239666,0.0544723
0.000723301,0,0.0956296,68,0.0024901,0.0585104
0.000834663,0,0.0956296,68,0.00260146,0.0629513
0.000957161,0,0.0956296,68,0.00273202,0.0678352
0.00109191,0,0.0956296,67.9999,0.0028856,0.0732061
0.00124013,0,0.0956296,67.9999,0.0030657,0.0791125
0.00140318,0,0.0956296,67.9999,0.00329294,0.0856074
0.00158252,0,0.0956296,67.9999,0.00356835,0.0927494
0.00177981,0,0.0956296,67.9999,0.00389794,0.100603
0.00199682,0,0.0956296,67.9999,0.00427069,0.109238
0.00223554,0,0.0956296,67.9998,0.00470227,0.118732
0.00249812,0,0.0956296,67.9998,0.00522002,0.12917
0.00278696,0,0.0956296,67.9998,0.00584035,0.140646
0.00310469,0,0.0956296,67.9997,0.00657584,0.153262
0.00345419,0,0.0956296,67.9997,0.00745474,0.16713
0.00383864,0,0.0956296,67.9996,0.00850472,0.182373
0.00426154,0,0.0956296,67.9995,0.00975675,0.199128
0.00472673,0,0.0956296,67.9994,0.0112362,0.217542
0.00523843,0,0.0956296,67.9993,0.0130101,0.237777
0.0058013,0,0.0956296,67.9992,0.0151201,0.261071
0.00642047,0,0.0956296,67.999,0.0175539,0.289412
0.00710154,0,0.0956296,67.9988,0.0204955,0.323858
0.00785073,0,0.0956296,67.9986,0.0241222,0.365688
0.00867483,0,0.0956296,67.9983,0.0285946,0.416435
0.00958135,0,0.0956296,67.9979,0.0341499,0.47794
0.0105785,0,0.0956296,67.9974,0.0411021,0.552406
0.0116754,0,0.0956296,67.9968,0.0498399,0.642462
0.012882,0,0.0956296,67.9961,0.0608791,0.751236
0.0142092,0,0.0956296,67.9951,0.0748485,0.882432
0.0156692,0,0.0956296,67.9938,0.0925423,1.04042
0.0172751,0,0.0956296,67.9921,0.114931,1.23031
0.0190416,0,0.0956296,67.9899,0.143198,1.45805
0.0209848,0,0.0956296,67.9871,0.178751,1.73048
0.0231223,0,0.0956296,67.9834,0.223224,2.05538
0.0254736,0,0.0956296,67.9786,0.278447,2.44144
0.02806,0,0.0956296,67.9722,0.346383,2.8982
0.030905,0,0.0956296,67.964,0.428975,3.43576
0.0340346,0,0.0956296,67.9533,0.528204,4.06447
0.0374771,0,0.0956296,67.9393,0.645918,4.79423
0.0412638,0,0.0956296,67.9211,0.783627,5.63359
0.0450505,0,0.0956296,67.8998,0.924193,6.5043
0.0488373,0,0.0956296,67.8751,1.06429,7.39479
0.052624,0,0.0956296,67.8471,1.20136,8.29391
0.0566516,0,0.0956296,67.8137,1.34065,9.20023
